VendaID,Data da Venda,ClienteID,VendedorID,Produto,Quantidade,Preço Unitário,Forma de Pagamento,Status da Venda,Região
8631,2024-01-17,690,26,Headset HyperX,20,3473.71,PIX,Pendente,
8632,2025-05-28,495,35,Headset HyperX,19,4753.27,Transferência,Pago,PE
8633,2024-07-14,1307,42,Cadeira Gamer,2,2351.03,PIX,Pendente,GO
8634,2025-09-03,1634,44,Headset HyperX,15,3533.89,Transferência,Pago,PI
8635,2025-07-11,320,46,Impressora HP,3,2415.95,PIX,Pago,RR
8636,2025-09-08,1839,27,HD Externo 1TB,18,4947.86,Transferência,Pendente,PI
8637,2025-03-30,969,32,Teclado Mecânico,20,2512.25,Dinheiro,Pendente,MA
8638,2024-07-13,1682,43,"Monitor LG 24""",13,3272.01,Cartão de Crédito,Cancelado,BA
8639,2023-10-10,1273,23,Impressora HP,4,246.95,Transferência,Cancelado,SC
8640,2025-08-05,1295,31,Notebook Dell,5,2110.1,Transferência,Pago,CE
8641,2023-11-06,1082,50,Headset HyperX,18,74.55,Boleto,Pago,RN
8642,2024-07-12,1701,7,HD Externo 1TB,18,1028.38,Dinheiro,Pendente,PE
8643,2025-03-22,768,32,Teclado Mecânico,9,4422.76,Transferência,Pago,RR
8644,2023-11-28,1950,2,HD Externo 1TB,5,807.03,Cartão de Crédito,Pendente,MS
8645,2024-07-05,1869,3,Notebook Dell,11,3554.01,PIX,Cancelado,RS
8646,2024-09-03,872,7,Headset HyperX,3,3249.35,PIX,Cancelado,SE
8647,2025-03-10,597,40,Cadeira Gamer,12,3729.48,Boleto,Pago,RS
8648,2023-09-09,1464,22,"Monitor LG 24""",17,335.23,Cartão de Crédito,Pago,RJ
8649,2024-12-28,181,43,Teclado Mecânico,14,3577.1,Transferência,Pago,TO
8650,2025-04-25,1990,13,Pen Drive 64GB,11,1361.32,Boleto,Pago,PB
8651,2024-09-09,407,3,Pen Drive 64GB,11,344.72,Cartão de Crédito,Cancelado,MT
8652,2024-04-16,753,2,Cadeira Gamer,4,3265.53,Cartão de Crédito,Pago,PI
8653,2025-06-08,481,33,Cadeira Gamer,6,4834.41,Boleto,Pendente,RR
8654,2024-10-24,1946,35,Headset HyperX,9,2601.78,Boleto,Pago,MG
8655,2024-07-10,1090,13,Mouse Logitech,18,3254.52,PIX,Pendente,TO
8656,2024-11-09,1584,6,Mouse Logitech,12,118.76,PIX,Cancelado,AM
8657,2025-08-13,751,16,Headset HyperX,18,3344.44,PIX,Cancelado,GO
8658,2024-03-24,1342,12,Mouse Logitech,1,3530.0,Boleto,Pago,PB
8659,2025-01-12,539,2,Notebook Dell,8,538.57,PIX,Cancelado,GO
8660,2025-08-30,1335,22,Teclado Mecânico,18,4992.81,Boleto,Cancelado,AP
8661,2025-08-25,217,37,Cadeira Gamer,8,4126.75,Boleto,Pendente,SP
8662,2025-02-18,79,46,HD Externo 1TB,3,4178.24,Boleto,Pendente,RO
8663,2023-09-19,608,27,Headset HyperX,3,991.14,Cartão de Crédito,Pago,ES
8664,2025-07-25,1805,44,Smartphone Samsung,5,2011.44,PIX,Pendente,ES
8665,2024-08-05,470,22,Headset HyperX,19,4379.67,Dinheiro,Pago,AP
8666,2025-05-09,1021,25,"Monitor LG 24""",1,4423.13,PIX,Pendente,MG
8667,2024-01-27,792,36,Impressora HP,4,4357.89,Cartão de Crédito,Pendente,AC
8668,2024-12-15,256,1,Pen Drive 64GB,16,2896.49,Transferência,Cancelado,RO
8669,2024-12-06,1791,5,Smartphone Samsung,9,1422.65,Transferência,Cancelado,PI
8670,2025-05-28,616,24,Headset HyperX,17,4871.16,Transferência,Pendente,ES
8671,2024-08-26,1097,28,Pen Drive 64GB,7,2905.16,Boleto,Pendente,PA
8672,2024-09-30,191,19,"Monitor LG 24""",7,4520.57,Cartão de Crédito,Pago,RN
8673,2024-10-07,948,47,Mouse Logitech,18,2492.45,PIX,Pago,RR
8674,2024-10-23,965,37,Notebook Dell,19,626.99,PIX,Pago,AP
8675,2023-11-14,103,34,Impressora HP,7,4263.12,Transferência,Cancelado,AC
8676,2023-10-10,1398,42,Notebook Dell,13,2519.06,PIX,Pendente,AL
8677,2024-11-07,80,21,Headset HyperX,17,119.46,Dinheiro,Pago,MT
8678,2025-06-28,122,16,Smartphone Samsung,5,106.0,Transferência,Cancelado,RO
8679,2024-07-14,1692,15,Impressora HP,19,4621.06,Dinheiro,Cancelado,AC
8680,2025-04-24,219,19,Teclado Mecânico,8,2344.3,Boleto,Pendente,PI
8681,2025-05-30,1200,14,Notebook Dell,10,477.68,Boleto,Pago,ES
8682,2025-08-26,507,4,Mouse Logitech,14,125.27,Boleto,Pendente,
8683,2023-10-29,441,12,Smartphone Samsung,11,3738.13,Dinheiro,Pago,SE
8684,2024-12-28,1575,11,HD Externo 1TB,1,1754.18,Dinheiro,Pago,BA
8685,2025-08-05,1746,5,Headset HyperX,17,1795.56,Dinheiro,Cancelado,MS
8686,2024-06-04,589,30,Pen Drive 64GB,10,3464.34,Boleto,Pendente,PE
8687,2024-06-29,1165,6,Smartphone Samsung,12,1086.73,Boleto,Pendente,MS
8688,2024-10-24,661,29,"Monitor LG 24""",3,3084.57,Cartão de Crédito,Pendente,MA
8689,2025-01-23,1844,44,Headset HyperX,8,3627.42,Boleto,Pendente,RN
8690,2025-05-12,525,33,Notebook Dell,2,2200.93,Boleto,Pago,ES
8691,2023-12-09,1719,8,"Monitor LG 24""",18,2330.61,PIX,Cancelado,PB
8692,2024-07-16,449,19,Impressora HP,14,295.11,Cartão de Crédito,Pago,MS
8693,2025-05-16,254,15,Impressora HP,2,1168.71,Cartão de Crédito,Pago,TO
8694,2024-06-15,230,46,,5,394.93,Dinheiro,Pago,MA
8695,2024-11-18,1311,20,Pen Drive 64GB,12,167.08,Boleto,Pendente,AP
8696,2024-03-13,725,23,"Monitor LG 24""",1,1651.95,Transferência,Cancelado,SE
8697,2025-03-19,523,25,Pen Drive 64GB,7,2793.11,Cartão de Crédito,Pendente,AP
8698,2024-11-21,1961,5,Headset HyperX,4,1079.33,Cartão de Crédito,Pendente,SC
8699,2024-10-04,1064,18,Mouse Logitech,16,4988.55,PIX,Pendente,BA
8700,2025-02-14,1862,40,"Monitor LG 24""",12,1261.64,PIX,Cancelado,PB
8701,2024-05-26,400,48,Teclado Mecânico,15,3705.55,Cartão de Crédito,Cancelado,MG
8702,2025-01-08,765,9,"Monitor LG 24""",17,3857.44,PIX,Cancelado,
8703,2025-04-20,1750,20,HD Externo 1TB,16,1496.89,PIX,Pendente,AL
8704,2024-09-05,1648,14,Smartphone Samsung,15,801.82,Boleto,Pendente,AP
8705,2024-01-02,1405,26,Impressora HP,3,621.95,Boleto,Pendente,RO
8706,2025-03-19,605,22,Notebook Dell,20,1365.32,Transferência,Pendente,AM
8707,2025-06-10,834,23,Notebook Dell,7,3322.92,Dinheiro,Pendente,AP
8708,2024-06-02,1429,2,Notebook Dell,8,4003.25,Transferência,Pago,PR
8709,2024-01-29,1260,49,HD Externo 1TB,18,817.6,Cartão de Crédito,Pendente,AP
8710,2023-11-21,756,41,"Monitor LG 24""",17,1950.52,Boleto,Cancelado,RS
8711,2023-10-29,1739,26,HD Externo 1TB,13,4025.02,Boleto,Cancelado,
8712,2025-01-16,559,47,Teclado Mecânico,19,3636.47,Dinheiro,Pendente,MS
8713,2024-12-18,1796,45,Pen Drive 64GB,20,3674.24,Dinheiro,Pendente,PB
8714,2024-01-23,1360,35,,1,2795.93,Boleto,Cancelado,MA
8715,2024-07-25,1209,42,Impressora HP,10,4564.2,PIX,Cancelado,PI
8716,2025-06-13,1330,32,"Monitor LG 24""",1,4976.03,PIX,Cancelado,PR
8717,2025-02-07,1380,17,Cadeira Gamer,7,869.87,Boleto,Pendente,RO
8718,2024-10-25,1777,44,HD Externo 1TB,14,1462.74,PIX,Pendente,PA
8719,2025-02-26,257,3,Cadeira Gamer,2,3793.44,Cartão de Crédito,Pendente,MG
8720,2024-06-13,754,9,Impressora HP,10,2158.84,Transferência,Cancelado,PR
8721,2024-03-04,1706,20,Pen Drive 64GB,19,3377.26,Dinheiro,Pago,AC
8722,2024-09-11,1453,30,Headset HyperX,6,1368.37,Cartão de Crédito,Cancelado,PE
8723,2025-01-10,569,21,HD Externo 1TB,14,3532.6,Dinheiro,Cancelado,MT
8724,2023-11-11,1717,26,Smartphone Samsung,1,1074.27,Boleto,Pago,MT
8725,2025-09-01,1046,24,HD Externo 1TB,20,490.11,Cartão de Crédito,Pendente,PE
8726,2025-06-14,445,15,Impressora HP,7,3043.79,Transferência,Pago,MA
8727,2024-11-08,1037,20,Mouse Logitech,14,2203.9,Cartão de Crédito,Pendente,AP
8728,2023-10-13,70,3,Mouse Logitech,6,4671.35,Cartão de Crédito,Pago,
8729,2025-01-01,889,29,Headset HyperX,14,3836.68,Cartão de Crédito,Pago,GO
8730,2025-05-08,606,28,Smartphone Samsung,19,4836.98,Dinheiro,Pago,PE
8731,2024-02-21,1335,48,Cadeira Gamer,17,3727.08,PIX,Cancelado,PB
8732,2023-09-11,1224,17,"Monitor LG 24""",5,1603.77,Dinheiro,Pago,BA
8733,2025-09-03,1232,3,Cadeira Gamer,7,2769.53,Boleto,Pendente,PI
8734,2024-09-05,472,42,Notebook Dell,8,2660.23,Transferência,Pago,SP
8735,2024-07-30,601,45,,17,945.76,Transferência,Pago,RR
8736,2025-05-12,1740,47,Teclado Mecânico,10,1457.89,Boleto,Cancelado,TO
8737,2024-09-20,830,40,HD Externo 1TB,9,3621.34,PIX,Pendente,SP
8738,2024-01-08,1385,42,Notebook Dell,10,2929.57,PIX,Pago,
8739,2024-01-02,1642,21,HD Externo 1TB,6,1330.62,Boleto,Cancelado,AL
8740,2024-05-27,338,11,Mouse Logitech,13,2168.88,Transferência,Cancelado,AL
8741,2025-06-28,499,3,Mouse Logitech,3,3193.82,Transferência,Pago,AP
8742,2025-07-14,1687,26,Impressora HP,18,3658.62,Boleto,Pago,RR
8743,2024-09-17,1139,29,Cadeira Gamer,10,4406.25,PIX,Pendente,BA
8744,2025-03-30,204,4,Mouse Logitech,11,2989.74,Cartão de Crédito,Pendente,PB
8745,2025-08-23,366,6,Mouse Logitech,19,2958.4,PIX,Pendente,PB
8746,2023-11-15,221,41,Impressora HP,2,2243.44,Dinheiro,Pago,PI
8747,2024-09-02,891,4,Cadeira Gamer,6,4090.47,Cartão de Crédito,Cancelado,SC
8748,2024-01-10,30,25,Teclado Mecânico,16,2743.21,PIX,Cancelado,MG
8749,2024-04-11,868,1,Mouse Logitech,20,4739.8,PIX,Cancelado,PA
8750,2023-10-26,413,33,Cadeira Gamer,19,4481.31,Dinheiro,Cancelado,SP
8751,2023-09-27,371,1,Pen Drive 64GB,5,2131.6,Cartão de Crédito,Pago,SE
8752,2024-05-13,1644,1,"Monitor LG 24""",7,4223.8,Boleto,Cancelado,AM
8753,2025-07-11,586,47,Cadeira Gamer,2,2349.18,Cartão de Crédito,Pago,RN
8754,2025-08-07,1758,24,Cadeira Gamer,2,365.59,Boleto,Cancelado,RJ
8755,2025-06-25,1428,5,Pen Drive 64GB,19,4782.78,Cartão de Crédito,Cancelado,MT
8756,2024-09-17,3,14,Smartphone Samsung,12,870.27,Boleto,Pago,AL
8757,2024-02-04,1690,15,Notebook Dell,12,2338.57,Boleto,Pendente,GO
8758,2024-10-07,346,19,Mouse Logitech,4,4792.98,Dinheiro,Pago,MA
8759,2024-04-09,660,28,Smartphone Samsung,18,4396.93,PIX,Pago,AM
8760,2024-04-30,1920,33,Mouse Logitech,15,4098.73,Dinheiro,Pago,CE
8761,2024-11-24,991,11,Headset HyperX,8,3815.39,Dinheiro,Pendente,ES
8762,2024-05-19,1297,38,Pen Drive 64GB,8,478.18,Transferência,Pendente,BA
8763,2025-04-26,979,39,Impressora HP,18,3384.66,Transferência,Cancelado,DF
8764,2025-02-11,564,28,Smartphone Samsung,10,423.12,PIX,Pago,MG
8765,2025-02-19,1913,44,Mouse Logitech,20,2347.42,PIX,Cancelado,
8766,2024-03-17,1993,49,"Monitor LG 24""",7,1597.92,Boleto,Cancelado,MT
8767,2024-05-02,1462,30,Notebook Dell,15,758.44,Cartão de Crédito,Cancelado,ES
8768,2025-01-06,1123,46,Teclado Mecânico,14,652.31,Transferência,Cancelado,SP
8769,2024-04-14,691,41,Headset HyperX,5,3750.6,Cartão de Crédito,Cancelado,CE
8770,2025-02-11,1280,38,Mouse Logitech,19,4732.33,PIX,Cancelado,PA
8771,2023-12-14,553,48,Cadeira Gamer,16,274.62,Dinheiro,Pendente,AP
8772,2023-12-31,1817,31,Notebook Dell,8,4810.6,Transferência,Pago,RR
8773,2024-02-13,994,40,Smartphone Samsung,14,743.51,Cartão de Crédito,Cancelado,
8774,2024-09-15,1730,37,Smartphone Samsung,7,718.49,Cartão de Crédito,Cancelado,AP
8775,2023-09-27,148,10,Pen Drive 64GB,14,4497.97,Transferência,Cancelado,MA
8776,2024-11-13,1395,50,Notebook Dell,18,4612.85,PIX,Pago,RS
8777,2024-09-18,1698,34,Pen Drive 64GB,13,2986.52,Transferência,Pago,AP
8778,2024-08-17,543,20,Smartphone Samsung,8,390.92,PIX,Pendente,PR
8779,2025-07-26,1277,7,Teclado Mecânico,6,2643.65,Dinheiro,Pago,MT
8780,2023-11-13,1011,37,Headset HyperX,2,1055.7,Dinheiro,Cancelado,ES
8781,2025-09-03,849,5,HD Externo 1TB,20,3998.54,Cartão de Crédito,Pago,AC
8782,2025-05-11,1751,47,Pen Drive 64GB,9,3266.13,PIX,Cancelado,PE
8783,2025-02-22,1116,3,Mouse Logitech,12,702.58,Boleto,Cancelado,PE
8784,2025-05-09,1676,37,Mouse Logitech,16,1805.09,Dinheiro,Pendente,TO
8785,2025-03-25,504,41,HD Externo 1TB,20,367.11,PIX,Pago,TO
8786,2025-08-07,1328,13,Pen Drive 64GB,18,4764.33,Boleto,Cancelado,RN
8787,2024-08-24,1005,1,Headset HyperX,16,984.31,Dinheiro,Cancelado,MS
8788,2025-01-28,1676,42,HD Externo 1TB,9,4399.43,Cartão de Crédito,Pago,AL
8789,2025-02-10,1791,10,Smartphone Samsung,5,3967.37,Transferência,Pendente,PE
8790,2023-12-23,1026,10,Impressora HP,12,4196.6,PIX,Pago,RN
8791,2024-07-01,1632,40,Notebook Dell,15,1600.28,Dinheiro,Pendente,MS
8792,2024-07-20,1336,9,Mouse Logitech,4,4910.16,PIX,Cancelado,ES
8793,2024-09-03,444,44,Pen Drive 64GB,9,3450.22,Boleto,Cancelado,MT
8794,2025-05-11,71,50,Smartphone Samsung,7,4796.97,Dinheiro,Cancelado,SE
8795,2024-04-16,1173,35,Impressora HP,17,3081.4,Cartão de Crédito,Cancelado,RS
8796,2024-08-25,1582,21,Teclado Mecânico,4,754.27,Transferência,Pendente,MA
8797,2024-01-17,1860,37,Teclado Mecânico,20,3909.93,Dinheiro,Pago,CE
8798,2025-03-19,420,48,Mouse Logitech,19,143.98,Boleto,Pendente,RR
8799,2024-01-25,162,32,HD Externo 1TB,2,1324.08,Boleto,Cancelado,RJ
8800,2024-01-20,138,29,Smartphone Samsung,7,4122.62,Cartão de Crédito,Pendente,RN
8801,2024-05-13,1036,29,,20,4194.99,Dinheiro,Cancelado,MG
8802,2025-08-27,752,17,Pen Drive 64GB,3,4959.0,Cartão de Crédito,Cancelado,AM
8803,2025-04-26,27,49,Mouse Logitech,20,3734.93,PIX,Pago,MA
8804,2024-05-23,918,32,Mouse Logitech,6,4885.13,Dinheiro,Pago,BA
8805,2024-04-07,1543,30,Pen Drive 64GB,14,922.16,Dinheiro,Pendente,MG
8806,2025-05-17,215,4,Impressora HP,8,2165.72,Boleto,Cancelado,RN
8807,2025-03-02,986,42,Cadeira Gamer,14,3073.27,Dinheiro,Pendente,SP
8808,2023-12-18,1821,17,"Monitor LG 24""",3,2318.67,Cartão de Crédito,Pago,PR
8809,2024-04-02,1269,46,"Monitor LG 24""",20,1795.61,Boleto,Pago,PE
8810,2024-03-28,378,5,"Monitor LG 24""",9,241.96,Transferência,Pendente,GO
8811,2024-10-09,421,28,Mouse Logitech,4,2506.96,PIX,Pendente,RS
8812,2023-09-18,1562,3,HD Externo 1TB,12,4579.77,Boleto,Cancelado,BA
8813,2024-05-14,1097,43,Impressora HP,1,3582.97,Cartão de Crédito,Cancelado,BA
8814,2023-09-21,75,13,HD Externo 1TB,17,4450.43,Dinheiro,Cancelado,PE
8815,2025-01-04,111,7,Notebook Dell,20,1978.2,Transferência,Pago,GO
8816,2023-11-16,160,1,Teclado Mecânico,14,4026.91,PIX,Cancelado,AL
8817,2025-07-26,1924,13,Teclado Mecânico,20,4566.38,Boleto,Pago,SP
8818,2025-09-07,604,48,Cadeira Gamer,1,4234.18,Dinheiro,Cancelado,BA
8819,2024-03-12,1321,15,HD Externo 1TB,8,740.71,PIX,Pago,SC
8820,2025-02-09,870,10,Teclado Mecânico,19,3957.72,Transferência,Pago,DF
8821,2024-08-14,534,45,Mouse Logitech,16,2863.99,PIX,Pago,GO
8822,2024-06-23,1501,3,Pen Drive 64GB,6,3628.43,Transferência,Cancelado,PR
8823,2024-09-06,341,39,Mouse Logitech,5,1072.36,PIX,Cancelado,AC
8824,2024-04-18,600,21,Pen Drive 64GB,12,4826.25,PIX,Pendente,AP
8825,2024-10-31,1413,4,Mouse Logitech,11,2423.97,Boleto,Pago,RN
8826,2024-12-28,1756,3,Cadeira Gamer,9,4097.24,Transferência,Pago,PB
8827,2025-06-22,1578,45,Teclado Mecânico,1,1392.64,PIX,Pendente,RR
8828,2025-05-14,764,46,Mouse Logitech,16,970.49,PIX,Cancelado,PI
8829,2023-10-14,1098,34,"Monitor LG 24""",9,4438.63,Boleto,Cancelado,RJ
8830,2024-11-18,1550,33,Smartphone Samsung,8,1853.75,Boleto,Cancelado,CE
8831,2024-06-07,1110,38,Notebook Dell,19,1943.72,PIX,Pago,PI
8832,2024-01-07,1927,34,HD Externo 1TB,7,3887.19,Transferência,Pago,AC
8833,2025-06-10,1381,2,Mouse Logitech,15,1386.38,PIX,Pago,GO
8834,2025-06-01,1567,19,Mouse Logitech,20,1484.46,PIX,Pago,
8835,2024-04-29,804,18,Impressora HP,18,4892.48,Boleto,Cancelado,
8836,2024-03-22,1076,42,Notebook Dell,11,2496.92,Transferência,Pendente,AC
8837,2024-04-01,1193,9,HD Externo 1TB,3,4741.18,PIX,Pago,RR
8838,2024-01-10,31,21,Notebook Dell,9,342.75,Cartão de Crédito,Pendente,BA
8839,2024-01-14,1748,19,HD Externo 1TB,10,357.32,Dinheiro,Pago,SP
8840,2024-05-16,1218,37,Smartphone Samsung,17,2644.74,Dinheiro,Cancelado,ES
8841,2025-06-16,1516,18,Cadeira Gamer,7,3807.9,Boleto,Pago,AL
8842,2024-10-25,977,50,Impressora HP,4,2879.06,Transferência,Pendente,PR
8843,2024-11-15,1066,33,HD Externo 1TB,2,3190.75,Dinheiro,Pendente,AL
8844,2024-06-24,1995,47,Pen Drive 64GB,6,87.05,PIX,Pago,AP
8845,2024-01-02,1292,44,Notebook Dell,17,3629.42,Cartão de Crédito,Pendente,
8846,2025-03-27,581,13,Impressora HP,11,4000.92,Transferência,Pendente,RJ
8847,2024-12-03,244,24,Cadeira Gamer,10,2161.72,Transferência,Pendente,AL
8848,2024-12-08,529,4,Cadeira Gamer,14,1836.12,PIX,Pendente,
8849,2024-12-21,660,26,HD Externo 1TB,6,3193.87,PIX,Pago,MG
8850,2024-08-02,856,1,Cadeira Gamer,5,3112.27,Dinheiro,Cancelado,AC
8851,2025-06-12,747,3,Smartphone Samsung,11,4677.73,Cartão de Crédito,Pendente,CE
8852,2025-04-21,815,23,Cadeira Gamer,3,1706.91,Cartão de Crédito,Pendente,PR
8853,2025-03-10,1758,26,Impressora HP,2,2314.64,Transferência,Cancelado,PB
8854,2025-01-11,1433,49,Mouse Logitech,13,2041.75,Dinheiro,Cancelado,AL
8855,2023-11-01,1046,29,Impressora HP,13,133.6,Cartão de Crédito,Cancelado,PR
8856,2024-04-08,456,3,Cadeira Gamer,15,3325.18,Transferência,Cancelado,SC
8857,2025-03-19,1490,37,Mouse Logitech,7,3453.24,PIX,Cancelado,RS
8858,2025-08-31,1446,37,HD Externo 1TB,17,782.15,Dinheiro,Pago,
8859,2025-05-05,1422,45,Smartphone Samsung,11,3425.97,PIX,Pago,AP
8860,2024-02-05,1816,28,HD Externo 1TB,1,1847.32,Boleto,Pago,BA
8861,2023-12-28,1853,8,Cadeira Gamer,6,3654.84,Dinheiro,Pago,AL
8862,2025-03-13,1266,13,Notebook Dell,12,4213.82,Transferência,Cancelado,MS
8863,2024-11-16,1652,28,Notebook Dell,10,1701.86,Transferência,Pendente,RR
8864,2024-01-26,882,6,"Monitor LG 24""",19,1623.97,Dinheiro,Cancelado,PB
8865,2023-11-22,1864,27,HD Externo 1TB,4,511.45,Cartão de Crédito,Pago,DF
8866,2024-01-11,855,31,"Monitor LG 24""",3,4720.32,Boleto,Pendente,PB
8867,2024-06-19,1223,19,Notebook Dell,5,3885.72,Dinheiro,Pago,RR
8868,2024-03-24,388,13,Mouse Logitech,9,1509.14,PIX,Pago,DF
8869,2024-03-21,1746,3,HD Externo 1TB,12,1996.41,Dinheiro,Cancelado,MS
8870,2023-09-12,861,44,Pen Drive 64GB,1,56.11,PIX,Pendente,SC
8871,2025-02-16,1254,3,Cadeira Gamer,5,266.59,PIX,Cancelado,GO
8872,2024-03-23,1462,4,Pen Drive 64GB,9,4558.94,Cartão de Crédito,Pendente,AM
8873,2025-07-16,42,5,Headset HyperX,6,4162.96,Boleto,Cancelado,RS
8874,2025-01-28,1028,39,Mouse Logitech,6,2600.23,Transferência,Cancelado,TO
8875,2025-04-14,536,11,Impressora HP,3,822.83,Boleto,Pago,MG
8876,2025-07-27,1658,39,,13,3781.11,Cartão de Crédito,Pago,RN
8877,2024-10-17,1194,35,Notebook Dell,8,4119.4,Transferência,Pago,AM
8878,2024-09-23,1105,16,Impressora HP,3,2138.55,Cartão de Crédito,Cancelado,ES
8879,2025-02-14,459,46,Headset HyperX,15,390.42,Cartão de Crédito,Pago,PB
8880,2024-03-18,1406,43,Mouse Logitech,4,2335.73,Boleto,Pago,AP
8881,2024-02-06,411,41,Pen Drive 64GB,12,2414.23,Transferência,Cancelado,ES
8882,2024-08-27,126,1,"Monitor LG 24""",6,1418.18,Boleto,Cancelado,ES
8883,2024-04-07,1553,45,Teclado Mecânico,11,4494.4,Dinheiro,Cancelado,SC
8884,2023-09-22,1730,16,Cadeira Gamer,11,563.52,Dinheiro,Cancelado,GO
8885,2024-02-01,295,20,"Monitor LG 24""",12,130.03,PIX,Pendente,CE
8886,2023-10-21,859,30,Mouse Logitech,8,2860.89,Boleto,Pago,PE
8887,2024-01-20,1311,21,Mouse Logitech,14,4664.06,Cartão de Crédito,Pago,PE
8888,2024-04-07,307,21,Smartphone Samsung,7,380.99,Cartão de Crédito,Pago,SP
8889,2024-02-18,302,24,"Monitor LG 24""",19,2036.69,Boleto,Cancelado,AC
8890,2023-12-22,1675,27,Headset HyperX,13,1763.08,Transferência,Cancelado,RO
8891,2024-01-25,1631,26,"Monitor LG 24""",15,2830.5,Boleto,Pendente,DF
8892,2024-06-08,1507,43,Notebook Dell,3,2603.92,Cartão de Crédito,Cancelado,SE
8893,2024-11-20,1675,30,Headset HyperX,7,4527.93,Dinheiro,Pendente,PA
8894,2025-05-24,704,20,Mouse Logitech,2,4943.97,Dinheiro,Cancelado,PR
8895,2024-01-24,4,40,HD Externo 1TB,13,1028.15,Transferência,Cancelado,MA
8896,2025-06-07,1380,11,Pen Drive 64GB,15,1260.01,PIX,Pendente,MS
8897,2024-08-14,1866,49,Impressora HP,12,3026.85,Transferência,Cancelado,PB
8898,2024-03-16,1000,38,HD Externo 1TB,6,3475.12,Dinheiro,Cancelado,GO
8899,2023-10-28,944,41,HD Externo 1TB,11,989.38,Dinheiro,Cancelado,BA
8900,2023-10-01,185,42,Pen Drive 64GB,1,1121.2,Transferência,Cancelado,RN
8901,2025-05-07,1295,48,Notebook Dell,4,2598.97,PIX,Cancelado,
8902,2023-11-15,559,44,"Monitor LG 24""",7,3329.5,PIX,Pendente,SC
8903,2024-12-15,530,19,"Monitor LG 24""",4,3515.24,Dinheiro,Pago,AM
8904,2024-09-15,1232,42,Impressora HP,2,462.73,Boleto,Pago,AM
8905,2024-04-02,1828,34,HD Externo 1TB,18,1909.07,Dinheiro,Pago,ES
8906,2023-11-17,1695,5,Smartphone Samsung,7,1824.24,Transferência,Cancelado,
8907,2025-03-23,1218,29,Smartphone Samsung,7,913.49,Transferência,Pago,MA
8908,2024-12-12,1288,11,"Monitor LG 24""",13,2478.57,PIX,Pago,SC
8909,2025-01-13,1863,19,HD Externo 1TB,15,1854.23,Transferência,Pendente,PI
8910,2023-09-18,329,31,Teclado Mecânico,12,743.61,Boleto,Pago,MG
8911,2024-12-08,934,41,Headset HyperX,20,2239.51,Transferência,Pendente,PI
8912,2025-04-11,1500,2,"Monitor LG 24""",14,2367.28,PIX,Cancelado,RR
8913,2024-02-11,886,38,Smartphone Samsung,4,3989.2,PIX,Pendente,
8914,2024-09-12,1355,16,HD Externo 1TB,14,3719.69,Cartão de Crédito,Pendente,CE
8915,2025-06-21,1240,17,Mouse Logitech,19,1796.92,Dinheiro,Pago,
8916,2024-09-20,385,43,Pen Drive 64GB,20,3354.49,Dinheiro,Pago,ES
8917,2024-05-05,882,18,"Monitor LG 24""",12,763.66,Cartão de Crédito,Cancelado,RO
8918,2025-02-21,391,24,Mouse Logitech,9,3295.39,Boleto,Cancelado,MG
8919,2025-08-13,1507,23,Notebook Dell,6,2238.38,Transferência,Cancelado,PI
8920,2024-09-27,1027,16,Cadeira Gamer,2,4541.87,Boleto,Pendente,SP
8921,2023-10-31,1481,14,Headset HyperX,19,194.61,Boleto,Cancelado,MA
8922,2023-10-18,738,22,Mouse Logitech,16,618.45,PIX,Pago,PB
8923,2025-01-21,210,14,Impressora HP,8,310.29,PIX,Pendente,RN
8924,2024-08-31,342,40,Impressora HP,1,1009.63,Transferência,Cancelado,
8925,2023-10-09,1273,29,Impressora HP,20,210.0,Transferência,Pendente,GO
8926,2025-05-08,1706,38,Smartphone Samsung,15,4233.27,Boleto,Pendente,PI
8927,2024-10-30,64,15,Pen Drive 64GB,9,3616.58,Boleto,Pendente,RR
8928,2023-11-22,1336,12,Smartphone Samsung,19,937.7,Transferência,Pendente,DF
8929,2025-05-06,276,25,Smartphone Samsung,18,1057.63,Boleto,Cancelado,SE
8930,2024-06-10,1617,25,Smartphone Samsung,14,391.31,Transferência,Pendente,MA
8931,2025-06-01,631,17,Teclado Mecânico,13,3289.21,Dinheiro,Pago,TO
8932,2025-01-16,1316,45,Mouse Logitech,13,2064.26,Dinheiro,Pago,PI
8933,2024-07-22,1081,11,Pen Drive 64GB,11,1538.63,PIX,Cancelado,
8934,2025-02-19,1379,8,Teclado Mecânico,17,3891.27,Boleto,Pendente,SE
8935,2025-07-10,1178,42,Smartphone Samsung,18,2123.69,Dinheiro,Cancelado,AC
8936,2023-12-21,1361,17,HD Externo 1TB,18,871.2,Dinheiro,Cancelado,AC
8937,2024-09-03,1353,10,Cadeira Gamer,10,576.65,Cartão de Crédito,Pendente,DF
8938,2025-01-25,165,36,Pen Drive 64GB,9,1020.98,Dinheiro,Pendente,AC
8939,2025-02-22,658,45,Pen Drive 64GB,7,4254.84,PIX,Pendente,AC
8940,2025-03-27,491,5,Smartphone Samsung,15,1783.46,Dinheiro,Pago,TO
8941,2024-07-29,1709,39,Mouse Logitech,4,4941.82,Cartão de Crédito,Pendente,PA
8942,2024-01-02,805,41,Impressora HP,12,2313.27,PIX,Cancelado,AP
